robot,corridor_id,rollout_mode,solve_index,horizon_step,global_step,tracking_cost,control_cost,smoothness_cost,risk_cost,topology_cost,corridor_cost,manifold_cost,safety_violation_cost,constraint_violation_cost,handover_cost,step_total_cost,cumulative_total_cost,phase,task_state,state_transition,task_cost,task_optimization_cost,risk_weight,tracking_weight,smoothness_weight,task_weight,feasibility_status,step,ref_x,ref_y,ref_z,pred_x,pred_y,pred_z,tracking_error,control_norm,control_delta,risk,risk_value,risk_query_valid,risk_query_source,safety_violation,risk_threshold,risk_sanity_status,horizon,dt,risk_exceeded,constraint_violation,topology_class,distance_to_corridor,corridor_violation,corridor_constraint_status,distance_to_manifold,manifold_clearance,minimum_clearance,clearance_threshold,actual_clearance,progress,boundary_distance,manifold_violation,manifold_constraint_status,manifold_constraint_mode,risk_constraint_violation,soft_constraint_used,minor_violation,major_violation,clearance_constraint_violation,nearest_critical_point,critical_point_target,critical_point_distance,critical_sequence_state,topology_sequence_valid,critical_point_status,current_topology_stage,corridor_override,manifold_override,critical_point_constraint_status,topology_class_constraint_status,topology_consistency_cost,step_cost
arm,arm_c0001,rolling_window,148,0,148,0.02735520888821841,0.011663999999999994,3.0814879110195774e-33,1.924176404371901,0.0,0.0,0.04250804262774823,0.0,2.7355208888218407,0.0286500214900137,31.329628494233553,15176.993709820237,approach,approach,handover->approach,0.0286500214900137,0.0286500214900137,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,149,0,149,0.023899336290775654,0.011663999999999994,4.81482486096809e-35,1.983468816202225,0.0,0.0,0.04224655184133999,0.0,2.389933629077565,0.026578817520414025,27.970269049684653,15204.963978869922,approach,approach,handover->approach,0.026578817520414025,0.026578817520414025,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,150,0,150,0.020676743693332906,0.011663999999999994,0.0,2.0475947876774883,0.0,0.0,0.04197549654321886,0.0,2.0676743693332895,0.024740893550814352,24.853494207379523,15229.817473077303,approach,approach,handover->approach,0.024740893550814352,0.024740893550814352,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,151,0,151,0.01768743109589015,0.011663999999999994,1.2037062152420224e-35,2.116286773980164,0.0,0.0,0.04160210674651347,0.0,1.7687431095890145,0.023136249581214675,21.97789468677789,15251.79536776408,approach,approach,handover->approach,0.023136249581214675,0.023136249581214675,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,152,0,152,0.0149313984984474,0.011663999999999985,7.137977856385194e-33,2.1890906862574253,0.0,0.0,0.040419381767138704,0.0,1.4931398498447388,0.02176488561161501,19.335583121103816,15271.130950885185,approach,approach,handover->approach,0.02176488561161501,0.02176488561161501,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,153,0,153,0.012408645901004645,0.011663999999999982,4.81482486096809e-35,2.2653615421994004,0.0,0.0,0.03842673330157042,0.0,1.240864590100464,0.020626801642015337,16.925392659164302,15288.05634354435,approach,approach,handover->approach,0.020626801642015337,0.020626801642015337,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,154,0,154,0.010119173303561895,0.011663999999999982,4.81482486096809e-35,2.344270150474787,0.0,0.0,0.0358593762375224,0.0,1.0119173303561886,0.019721997672415663,14.748182905440123,15302.804526449789,approach,approach,handover->approach,0.019721997672415663,0.019721997672415663,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,155,0,155,0.00806298070611914,0.011663999999999985,2.4074124304840452e-34,2.4248218500062526,0.0,0.0,0.03294181143163351,0.0,0.8062980706119135,0.019050473702815984,12.804408478558475,15315.608934928347,approach,approach,handover->approach,0.019050473702815984,0.019050473702815984,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,156,0,156,0.0062400681086763835,0.011663999999999987,8.185202263645752e-34,2.5058874212726296,0.0,0.0,0.02984994920599339,0.0,0.6240068108676381,0.018612229733216315,11.093795886602159,15326.702730814948,approach,approach,handover->approach,0.018612229733216315,0.018612229733216315,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,157,0,157,0.00465043551123363,0.011663999999999976,2.5530608825283295e-32,2.5862452529643467,0.0,0.0,0.026709612605519514,0.0,0.4650435511233627,0.01840726576361664,9.615404459663115,15336.31813527461,approach,approach,handover->approach,0.01840726576361664,0.01840726576361664,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,158,0,158,0.0032940829137908735,0.011663999999999978,2.046300565911438e-34,2.664632780642648,0.0,0.0,0.0236077294243789,0.0,0.3294082913790871,0.01843558179401697,8.367830859693253,15344.685966134304,approach,approach,handover->approach,0.01843558179401697,0.01843558179401697,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,159,0,159,0.002171010316348114,0.011663999999999999,6.674550963517014e-32,2.739804227445482,0.0,0.0,0.020604041800912545,0.0,0.21710103163481145,0.018697177824417304,7.34943010972429,15352.035396244028,approach,approach,handover->approach,0.018697177824417304,0.018697177824417304,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,160,0,160,0.0012812177189053574,0.011663999999999976,7.271589246277058e-32,2.8105908856576916,0.0,0.0,0.01773999003596085,0.0,0.12812177189053564,0.019192053854817634,6.558512938877351,15358.593909182904,approach,approach,handover->approach,0.019192053854817634,0.019192053854817634,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,161,0,161,0.0006247051214625988,0.011664000000000002,7.361867212420209e-32,2.8759596848983464,0.0,0.0,0.015044776398765784,0.0,0.062470512146259954,0.01992020988521797,5.993511843159179,15364.587421026063,approach,approach,handover->approach,0.01992020988521797,0.01992020988521797,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,162,0,162,0.00020147252401984128,0.011663999999999982,9.417797428053584e-32,2.935065673430628,0.0,0.0,0.012539356658282739,0.0,0.020147252401984075,0.020881645915618297,5.6531154671330555,15370.240536493196,approach,approach,handover->approach,0.020881645915618297,0.020881645915618297,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,163,0,163,1.1519926577083038e-05,0.011663999999999999,1.1239004931714763e-31,2.9872943302833828,0.0,0.0,0.01023904971953336,0.0,0.0011519926577083141,0.02207636194601863,5.536370862101119,15375.776907355297,approach,approach,handover->approach,0.02207636194601863,0.02207636194601863,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,164,0,164,0.0,0.0011519926577083033,0.005484732913432521,3.0022238708948743,0.0,0.0,0.009473139638037384,0.0,0.0,0.0225,5.544946509839606,15381.321853865136,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,165,0,165,0.0,0.0,0.0011519926577083033,3.0022238708948743,0.0,0.0,0.009346612722985417,0.0,0.0,0.0225,5.54269949337217,15386.864553358508,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,166,0,166,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.009220936469559172,0.0,0.0,0.0225,5.541212332306365,15392.405765690813,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,167,0,167,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.009096110877758624,0.0,0.0,0.0225,5.53996407638836,15397.945729767202,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,168,0,168,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.008972135947583795,0.0,0.0,0.0225,5.538724327086612,15403.484454094289,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,169,0,169,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.00884901167903467,0.0,0.0,0.0225,5.53749308440112,15409.02194717869,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,170,0,170,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.008726738072111254,0.0,0.0,0.0225,5.536270348331886,15414.558217527021,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,171,0,171,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.008605315126813541,0.0,0.0,0.0225,5.535056118878909,15420.0932736459,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,172,0,172,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.00848474284314155,0.0,0.0,0.0225,5.533850396042189,15425.627124041943,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,173,0,173,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.008365021221095259,0.0,0.0,0.0225,5.532653179821726,15431.159777221765,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,174,0,174,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.008246150260674679,0.0,0.0,0.0225,5.531464470217521,15436.691241691982,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,175,0,175,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.008128129961879808,0.0,0.0,0.0225,5.530284267229572,15442.221525959212,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,176,0,176,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.008010960324710645,0.0,0.0,0.0225,5.5291125708578805,15447.75063853007,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,177,0,177,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.007894641349167196,0.0,0.0,0.0225,5.527949381102446,15453.278587911173,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,178,0,178,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.007779173035249446,0.0,0.0,0.0225,5.526794697963268,15458.805382609136,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,179,0,179,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.007664555382957415,0.0,0.0,0.0225,5.525648521440348,15464.331031130576,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,180,0,180,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.007550788392291083,0.0,0.0,0.0225,5.524510851533685,15469.85554198211,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,181,0,181,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.00743787206325047,0.0,0.0,0.0225,5.523381688243279,15475.378923670352,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,182,0,182,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.007325806395835556,0.0,0.0,0.0225,5.52226103156913,15480.901184701921,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,183,0,183,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.00721459139004636,0.0,0.0,0.0225,5.5211488815112375,15486.422333583432,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,184,0,184,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.007104227045882864,0.0,0.0,0.0225,5.520045238069603,15491.942378821503,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,185,0,185,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.006994713363345086,0.0,0.0,0.0225,5.518950101244225,15497.461328922747,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,186,0,186,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.006886050342433012,0.0,0.0,0.0225,5.5178634710351036,15502.979192393783,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,187,0,187,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.006778237983146647,0.0,0.0,0.0225,5.51678534744224,15508.495977741226,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,188,0,188,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.006671276285485991,0.0,0.0,0.0225,5.515715730465634,15514.011693471692,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,189,0,189,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.006565165249451044,0.0,0.0,0.0225,5.514654620105285,15519.526348091797,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,190,0,190,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.006459904875041806,0.0,0.0,0.0225,5.513602016361192,15525.039950108157,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,191,0,191,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.006355495162258276,0.0,0.0,0.0225,5.512557919233356,15530.552508027391,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,192,0,192,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.006251936111100461,0.0,0.0,0.0225,5.511522328721778,15536.064030356112,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,193,0,193,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.006149227721568344,0.0,0.0,0.0225,5.5104952448264575,15541.57452560094,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,194,0,194,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.006047369993661942,0.0,0.0,0.0225,5.509476667547394,15547.084002268486,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,195,0,195,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.005946362927381253,0.0,0.0,0.0225,5.5084665968845865,15552.59246886537,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,196,0,196,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.005846206522726267,0.0,0.0,0.0225,5.507465032838036,15558.09993389821,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,197,0,197,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.005746900779696988,0.0,0.0,0.0225,5.506471975407743,15563.606405873617,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,198,0,198,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.005648445698293424,0.0,0.0,0.0225,5.505487424593708,15569.111893298212,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,199,0,199,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.0055508412785155664,0.0,0.0,0.0225,5.50451138039593,15574.616404678607,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,200,0,200,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.005454087520363417,0.0,0.0,0.0225,5.503543842814408,15580.119948521422,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,201,0,201,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.005358184423836976,0.0,0.0,0.0225,5.502584811849143,15585.622533333271,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
arm,arm_c0001,rolling_window,202,0,202,0.0,0.0,0.0,3.0022238708948743,0.0,0.0,0.005263131988936245,0.0,0.0,0.0225,5.501634287500137,15591.124167620772,approach,approach,handover->approach,0.0225,0.0225,1.8,1.0,0.0,1.0,feasible_with_soft_violation,,,,,,,,,,,,0.0,0,,0.0,,pass,10,0.1,,,left_bypass,,,,,,0.08,0.08,,0.0,,,,soft,,True,False,False,,,,,,,passed,1,False,False,,,0.0,
